code_union_ess,code_union_app,year,quantity_indtot_stock_10,quantity_indtot_stock_12,quantity_indtot_stock_15,quantity_indtot_stock_abr,quantity_indtot_stock_nm,quantity_indtot_value_5_avg,quantity_indtot_value_5_sum,quantity_stock_10,quantity_stock_12,quantity_stock_15,quantity_stock_abr,quantity_stock_nm,quantity_value_5_avg,quantity_value_5_sum,sales.m_indtot_stock_10,sales.m_indtot_stock_12,sales.m_indtot_stock_15,sales.m_indtot_stock_abr,sales.m_indtot_stock_nm,sales.m_indtot_value_5_avg,sales.m_indtot_value_5_sum,sales.m_stock_10,sales.m_stock_12,sales.m_stock_15,sales.m_stock_abr,sales.m_stock_nm,sales.m_value_5_avg,sales.m_value_5_sum,unitval_t_apploo_stock_10,unitval_t_apploo_stock_12,unitval_t_apploo_stock_15,unitval_t_apploo_stock_abr,unitval_t_apploo_stock_nm,unitval_t_apploo_value_5_avg,unitval_t_apploo_value_5_sum,unitval_t_exp_stock_10,unitval_t_exp_stock_12,unitval_t_exp_stock_15,unitval_t_exp_stock_abr,unitval_t_exp_stock_nm,unitval_t_exp_value_5_avg,unitval_t_exp_value_5_sum,unitval_t_indagg_stock_10,unitval_t_indagg_stock_12,unitval_t_indagg_stock_15,unitval_t_indagg_stock_abr,unitval_t_indagg_stock_nm,unitval_t_indagg_value_5_avg,unitval_t_indagg_value_5_sum,unitval_t_indloo_stock_10,unitval_t_indloo_stock_12,unitval_t_indloo_stock_15,unitval_t_indloo_stock_abr,unitval_t_indloo_stock_nm,unitval_t_indloo_value_5_avg,unitval_t_indloo_value_5_sum,unitval_t_stock_10,unitval_t_stock_12,unitval_t_stock_15,unitval_t_stock_abr,unitval_t_stock_nm,unitval_t_value_5_avg,unitval_t_value_5_sum,uc_t_abr,uc_t_nm,ai,it,at,lhs_ols,lhs_iv,lambda,unitval_t_indagg_stock_12_ea,quantity_stock_12_ea,name_ind,name_ind_short,name_app,name_app_short,order
8,900,2017,154583,180822,223520,140568.95237768636,101256.70445453159,20501,102505,623,668,750,596.968297044917,384.5182180095511,74.6,373,1055692,1252944,1527198,932030.2633100058,644829.8581164313,127080.59999999999,635403,18428,19428,20489,15888.754606703174,11654.094638146953,2347.2,11736,4.425349851739659,4.755066754046393,4.940838714388007,4.750616450638294,4.263074034810298,3.8767451945550495,3.8767451945550495,6.81424703891709,6.762086762449435,6.333438155136268,6.461929815210436,6.315887014178957,6.380847490294337,6.380847490294337,6.829289119760905,6.92915685038325,6.832489262705798,6.630413384641219,6.36826827013698,6.198751280425345,6.198751280425345,6.737230449467394,6.847008670359803,6.763518427077255,6.545177699099343,6.277010413887859,6.106479849606391,6.106479849606392,29.57945425361156,29.08383233532934,27.318666666666665,26.615742720936613,30.308302941988238,31.463806970509385,31.463806970509385,2.137105666849709,2.633005769283736,79,72,48,7.409843758515897,8.827173940562805,0.5138070702415591,13.485911836763174,343.2231229213615,"Food, beverages, tobacco, feed",Food,Others,Others,784
11,110,1982,43971,43971,43971,36546.2666,31544.711050560003,8794.2,43971,36,36,36,34.897,34.146504,7.2,36,99372.21,99372.21,99372.21,84837.1790819,74941.17612560304,19874.442,99372.21,158.85,158.85,158.85,152.665,148.41971999999998,31.77,158.85,6.577323342623474,6.577323342623474,6.577323342623474,6.708924276291266,6.817635141879379,6.577323342623475,6.577323342623474,2.2314310196887828,2.2314310196887828,2.2314310196887828,2.2856799783984343,2.333054304047003,2.2314310196887828,2.2314310196887828,2.259948829910623,2.259948829910623,2.259948829910623,2.321363766385374,2.3757128732448045,2.2599488299106225,2.259948829910623,2.258185046090816,2.258185046090816,2.258185046090816,2.319401189537957,2.3735771631475937,2.2581850460908157,2.258185046090816,4.4125,4.4125,4.4125,4.374731352265238,4.346556824675228,4.4125,4.4125,NA,NA,10,73,1,3.9649432861138747,4.561929544130591,1.1199322107391148,2.017933592979827,40.317559586608134,"Pulp, paper, printing, publishing",Paper,Handling operations/Machine tending,Material handling,135.4
11,110,1987,112269,112269,112269,78042.350564634,60252.49783923393,13659.599999999999,68298,178,178,178,134.54252953000002,107.2971466587882,28.4,142,310486.317,310486.317,310486.317,225979.16449417116,179984.72532485545,42222.8214,211114.107,1516.02,1516.02,1516.02,1208.23247185,1006.577071906188,271.43399999999997,1357.17,7.590569386903934,7.590569386903934,7.590569386903934,7.720913688996589,7.804196017493678,7.916578253743082,7.91657825374308,2.7659123818240237,2.7659123818240237,2.7659123818240237,2.914946585298338,3.0254815938230823,3.152704091565133,3.1527040915651328,2.765556983673142,2.765556983673142,2.765556983673142,2.8955965941468813,2.987174503621273,3.0910730475270145,3.0910730475270136,2.7564237717568756,2.7564237717568756,2.7564237717568756,2.885088641192972,2.9757677452565874,3.0776004607077883,3.077600460707788,8.516966292134832,8.516966292134832,8.516966292134832,8.980301441267244,9.381210062436868,9.557535211267606,9.557535211267606,0.7339776847758985,0.9812635285780595,10,74,2,5.657658466391787,6.402474016817223,0.7659136824380504,3.610794593549815,136.33263547397297,"Pulp, paper, printing, publishing",Paper,Handling operations/Machine tending,Material handling,135.4
11,110,1992,178213,197186,222184,136225.96038491075,99241.40046980594,21983,109915,850,882,886,681.5300182621697,567.5931065280867,141.6,708,674119.107,725614.615,773491.317,520595.00814216316,402517.82463301206,92601,463005,8870.17,9006.02,9029.02,7167.757592302707,6089.295589647216,1502.6,7513,8.211475864228525,8.156041204672972,8.038781661918787,8.218103213199997,8.332386641024591,8.382644680987223,8.382644680987223,3.9904146554891287,3.841417714068278,3.59705933328493,4.020043449950258,4.31726123813998,4.544302533317059,4.544302533317059,3.782659553455696,3.679848544014281,3.481309711770425,3.8215550594850316,4.05594663847451,4.212391393349407,4.212391393349407,3.7507763005812933,3.6505042943597683,3.45444738316659,3.787888953910067,4.017565954294964,4.170904795480142,4.170904795480143,10.435494117647059,10.21090702947846,10.19076749435666,10.517156104994083,10.728276153484071,10.611581920903955,10.611581920903955,1.0023608722700195,1.3393521837379718,10,75,3,7.391687020904835,8.345637969786026,1.2080871900857209,3.046012385706345,1065.5329016556059,"Pulp, paper, printing, publishing",Paper,Handling operations/Machine tending,Material handling,135.4
11,110,1997,211817,240308,280115,165513.39024768595,110628.45641536429,20380.4,101902,1278,1312,1420,898.5883604836287,656.1643676356239,114,570,911370,1004394,1122484.107,678403.667457866,469007.7102570081,89673,448365,15015,15542,16372.17,10899.201880678826,8346.97439402426,1500.4,7502,8.320857649245667,8.290630402212747,8.22898925859054,8.23907103295383,8.280638939515514,8.257411342080479,8.257411342080477,4.719762850788415,4.546830951422072,4.2946635435730744,4.418892807267933,4.640167985459323,4.945817667157501,4.945817667157501,4.302629156300013,4.179611165670723,4.00722598575585,4.0987841916756995,4.239485259525608,4.3999627092696905,4.3999627092696905,4.257429739858174,4.1375253142312,3.968897673083479,4.054948023656925,4.188880010458036,4.3506789563020565,4.3506789563020565,11.748826291079812,11.846036585365853,11.529697183098591,12.129248897473781,12.720858988581101,13.161403508771931,13.16140350877193,1.2319258528766575,1.5839228696182328,10,76,4,7.848376822525528,8.895569833075616,0.9375758893323558,4.457891049914912,1230.0995668040507,"Pulp, paper, printing, publishing",Paper,Handling operations/Machine tending,Material handling,135.4
11,110,2002,205307,249472,315222,181492.6718073561,111741.49134649022,20681,103405,1182,1514,1890,1023.7214409819779,659.0875579706585,122.4,612,854966,1068506,1317971,729349.1975971954,451188.2714818743,81320.2,406601,16622,20478,24135,13657.267818522041,9092.062899794972,1824,9120,8.294033904058727,8.388944950379658,8.323464522299762,8.232031572530053,8.183638444254736,8.328426552568242,8.328426552568244,4.827638210898123,4.923848736067064,4.709482471402658,4.525714214699719,4.687853024921646,4.680116353772574,4.680116353772575,4.164329516285368,4.283069843509492,4.1810882489166366,4.01861513379095,4.037786376797324,3.932121270731589,3.9321212707315896,4.107012859767299,4.226635155953831,4.129281401197452,3.9657344286966314,3.9798941461849267,3.866809996789665,3.8668099967896645,14.062605752961083,13.525759577278732,12.76984126984127,13.34080470701255,13.79492419457831,14.901960784313724,14.901960784313726,1.2204051164158607,1.5349748180743878,10,77,5,8.003018050832235,9.068114440773812,1.1233677593905378,3.8127049736883953,1700.7787877172743,"Pulp, paper, printing, publishing",Paper,Handling operations/Machine tending,Material handling,135.4
11,110,2007,241327,287097,343229,220912.1077755257,139069.68685273197,27584.4,137922,1290,1631,1860,1166.5599736854483,728.035500617113,135.6,678,837840,1032782,1286205,786301.0227891679,472622.5040870292,86247.8,431239,17671,22717,25173,15210.745374159082,9564.546084714528,1710.2,8551,7.864397893750389,7.9068361968936545,7.971370279703185,7.8930090175182555,7.818060639751874,7.557329115268073,7.557329115268072,4.266587130877013,4.346508672505581,4.52370901927677,4.261604831540537,4.185204727672592,3.8724764868955903,3.87247648689559,3.471803818055999,3.597327732438862,3.747366918296531,3.559338737504365,3.398458102429708,3.126687548034396,3.126687548034396,3.4168440698725613,3.5383022846853915,3.6940436887942374,3.5090143355730428,3.347205656984055,3.079828626388039,3.079828626388039,13.6984496124031,13.928264868179031,13.533870967741935,13.038974178159581,13.137472110367176,12.612094395280236,12.612094395280236,1.0519075537009783,1.30204255754373,10,78,6,7.995833510600015,8.933178130555588,0.949238055764427,3.7897002870812133,1548.2072689517804,"Pulp, paper, printing, publishing",Paper,Handling operations/Machine tending,Material handling,135.4
11,110,2012,263314,296848,366719,235235.6129203702,142694.87351749497,25078.399999999998,125392,1165,1404,1777,1090.0959988615205,614.4904969428221,97.4,487,830564,973207,1237165,794788.5778467759,460345.99526425666,79865,399325,17439,20512,26559,16291.186335987197,9815.75843300624,1777.6,8888,7.0853786714860325,7.112716157095602,7.402796804612385,7.197807953373785,6.818439010216848,6.577757409999472,6.577757409999473,4.1455767761650115,4.343783025242113,4.339813631971779,4.347202315198663,4.358138598316576,4.553354665041393,4.553354665041394,3.1542720857987043,3.278469115506926,3.3736048582156912,3.37869155090824,3.2260864312537225,3.184613053464336,3.1846130534643358,3.101766552609394,3.2246212480199294,3.317255892717199,3.324844317953609,3.170953141124912,3.1258716624634726,3.125871662463472,14.969098712446351,14.60968660968661,14.945976364659538,14.944726292914993,15.97381648998811,18.250513347022586,18.250513347022586,0.9062785643769,1.161047608654047,10,79,7,7.802545950512767,8.67193248102389,0.897015869197657,3.654861890502984,1259.4102803535104,"Pulp, paper, printing, publishing",Paper,Handling operations/Machine tending,Material handling,135.4
11,110,2017,368259,425406,506181,346746.98017334944,237080.51478867995,48573.4,242867,1142,1426,1820,1186.9088863677393,695.8811122444721,131,655,1077274,1256510,1508513,1045864.3377327428,678717.2447042586,135589.8,677949,22022,25806,30573,20504.33611953708,13001.246504741814,2626.8,13134,5.4392158196652955,5.841000621899867,6.0476569214682945,5.778735109151709,5.226177771154322,4.75694276278616,4.75694276278616,4.379726175501336,4.282749643484894,4.187295954577714,4.303532373908459,4.276148720415762,4.259385725600634,4.259385725600634,2.9253161497750226,2.9536724916902912,2.980184953603553,3.0162175809285583,2.8628132738332734,2.791441406201748,2.791441406201748,2.874429677732167,2.9027406953158166,2.9303217338374696,2.9672409714305847,2.8162405814870026,2.744764916684557,2.744764916684557,19.28371278458844,18.096774193548388,16.798351648351648,17.275408715058045,18.683143249581843,20.051908396946565,20.051908396946565,0.8778513946714701,1.10116670716761,10,80,8,7.769288737637538,8.562287771208023,1.0760352623208185,2.7449588272039898,1534.426284069487,"Pulp, paper, printing, publishing",Paper,Handling operations/Machine tending,Material handling,135.4
11,160,1992,99530,105851,108603,74379.21185466803,57436.34114308519,13512.6,67563,3,3,3,1.9683000000000002,1.3563652800000003,0.6,3,725231.75,785599.0040000001,810481.815,544919.873105153,417342.5062239632,95909.2,479546,15,15,15,9.8415,6.781826400000003,3,15,6.65910182820526,6.507487141991087,6.238778710157805,6.624773963431676,6.859410784298835,7.040036567695403,7.040036567695404,7.270499174463401,7.417576749187419,7.463501704101678,7.3491471754043465,7.313778796066293,7.111354941448353,7.111354941448353,7.286564352456546,7.42174380969476,7.462793983591613,7.32623887128422,7.266175002065002,7.0977606086171425,7.0977606086171425,7.286633275392607,7.421812448038698,7.462862016574585,7.326300432263782,7.266228519291534,7.097853759621078,7.097853759621078,5,5,5,4.999999999999999,5.000000000000001,5,5,2.15466988887185,2.722490737561221,24,75,11,2.0362950752634763,3.5039091418896717,2.3076190985728884,3.21619101448962,6.922857295718665,"Pulp, paper, printing, publishing",Paper,Welding and soldering,Welding,135.4
11,160,1997,134052,148037,166019,100051.62580806293,70467.80170456912,13297.8,66489,3,3,3,1.1622614670000002,0.5028586512291244,0,0,818288,922503,1063973.75,601681.8555698618,395725.3626968872,67748.4,338742,16,16,16,6.811307335000001,3.514293256145622,0.2,1,7.2957579682657165,7.1760867756256825,6.993894202778592,7.1302818319333605,7.3611322352367,7.5641540060225,7.564154006022497,6.846981939765445,6.936994883342438,7.0272393644186195,6.90297396631718,6.677653113265969,6.351319861642089,6.35131986164209,6.104258049115269,6.231570485756939,6.4087468904161575,6.0137139272890625,5.615690473160147,5.094707395208229,5.09470739520823,6.104275302314825,6.23158868908494,6.408766323727834,6.013715708396615,5.615680675782777,5.094692355126412,5.094692355126412,5.333333333333333,5.333333333333333,5.333333333333333,5.860391597237732,6.988630398533913,Inf,Inf,1.843849733940846,2.251426325557504,24,76,12,1.9545287834222012,3.29416635117522,1.200921410218487,5.188991080293266,3.6027642306554615,"Pulp, paper, printing, publishing",Paper,Welding and soldering,Welding,135.4
11,160,2002,151055,179156,218618,129333.1154234031,86833.24216884066,16913.2,84566,1,1,4,1.4963037736488303,0.8588297375084493,0.2,1,695867,904342,1175413,648925.4692954478,398299.0286099472,71425,357125,13,13,28,12.909508868244151,8.202401330742248,2.4,12,7.740611360358612,7.71661428639113,7.498962395725444,7.47081258539576,7.650973356476301,7.918263944040564,7.918263944040564,5.588303104826314,6.080678906415289,6.2611858982608775,5.9706899353538025,5.510391786699387,5.030881766192313,5.030881766192313,4.606712786733309,5.047790752193619,5.376560941916951,5.017473422572665,4.586941805483721,4.223032897381926,4.223032897381927,4.606657221920638,5.047746364879574,5.376531237706643,5.017431655180524,4.586892710904717,4.222940933010111,4.22294093301011,13,13,7,8.627598951223325,9.550672237477748,11.999999999999998,12,1.3801082800373399,1.7179509118278937,24,77,13,0.7573595797068992,1.9427408073049197,0.4990054110701085,10.115703437701645,0.4990054110701085,"Pulp, paper, printing, publishing",Paper,Welding and soldering,Welding,135.4
